max_cc cc_shift dlnA mstalta length start end center mode
 0.831526 -4.0  0.624543  0.009504   867   533  4867  2700 0
 0.834348 -4.0  0.623055  0.009504   846   533  4763  2648 0
 0.831549 -4.0  0.626200  0.009504   889   533  4979  2756 0
 0.476125 -34.0  1.399540  0.023251   323   533  2148  1340 0
 0.433594 -3264.0  0.143964  0.009504  1194   533  6504  3518 0
 0.398796 -3264.0  0.167101  0.009504  1306   533  7065  3799 0
 0.813181 -4.0  0.621451  0.009504   978   533  5425  2979 0
 0.461576 -3264.0  0.108711  0.009504  1109   533  6079  3306 0
 0.446550 -3264.0  0.121773  0.009504  1148   533  6271  3402 0
 0.414853 -3264.0  0.164393  0.009504  1257   533  6816  3674 0
 0.825331 -4.0  0.627879  0.009504   925   533  5156  2844 0
 0.508270 -7.0  0.304289  0.009504  1052   533  5794  3163 0
 0.883008 -6.0  0.784530  0.013506   547   533  3267  1900 0
 0.839113 -5.0  0.632215  0.009504   794   533  4503  2518 0
 0.857653 -5.0  0.690562  0.009504   702   533  4041  2287 0
 0.868474 -5.0  0.804221  0.009504   591   533  3489  2011 0
 0.656206 -5.0  1.278522  0.023251   338   533  2221  1377 0
 0.334655  0.0  2.227169  0.023251   281   533  1938  1235 0
 0.426115 -3264.0  0.153747  0.009504  1214   533  6603  3568 0
 0.875370 -9.0  0.710720  0.023251   382   533  2443  1488 0
 0.920822 -6.0  0.754736  0.023251   504   533  3051  1792 0
 0.876057 -6.0  0.797186  0.009504   569   533  3377  1955 0
 0.441402  0.0  1.765397  0.023251   304   533  2051  1292 0
 0.304857 -38.0  2.227143  0.023251   270   533  1884  1208 0
 0.973802 -6.0  0.724793  0.023251   474   533  2905  1719 0
 0.933497 -8.0  0.516200  0.023251   404   533  2552  1542 0
 0.463541 -3264.0  0.107929  0.009504  1125   533  6160  3346 0
 0.305005 -38.0  2.228580  0.023251   270   533  1882  1207 0
 0.439528 -3264.0  0.122574  0.009504  1172   533  6395  3464 0
 0.857108 -4.0  0.699223  0.009504   661   533  3837  2185 0
 0.277155 -4740.0  0.030740  0.009504  1393   533  7499  4016 0
 0.277154 -4740.0  0.030740  0.009504  1393   535  7499  4017 0
 0.656261 -5.0  1.278405  0.023251   337   535  2221  1378 0
 0.476202 -34.0  1.399364  0.023251   323   535  2148  1341 0
 0.433596 -3264.0  0.143964  0.009504  1194   535  6504  3519 0
 0.839113 -5.0  0.632215  0.009504   794   535  4503  2519 0
 0.817800 -4.0  0.627271  0.009504   956   535  5313  2924 0
 0.398798 -3264.0  0.167101  0.009504  1306   535  7065  3800 0
 0.876057 -6.0  0.797185  0.009504   568   535  3377  1956 0
 0.885997 -6.0  0.781605  0.023251   534   535  3204  1869 0
 0.868474 -5.0  0.804221  0.009504   591   535  3489  2012 0
 0.825331 -4.0  0.627879  0.009504   924   535  5156  2845 0
 0.414855 -3264.0  0.164393  0.009504  1256   535  6816  3675 0
 0.373483 -3264.0  0.160253  0.009504  1340   535  7233  3884 0
 0.439530 -3264.0  0.122574  0.009504  1172   535  6395  3465 0
 0.426116 -3264.0  0.153747  0.009504  1214   535  6603  3569 0
 0.857108 -4.0  0.699223  0.009504   660   535  3837  2186 0
 0.334629  0.0  2.226940  0.023251   281   535  1938  1236 0
 0.973802 -6.0  0.724792  0.023251   474   535  2905  1720 0
 0.831526 -4.0  0.624543  0.009504   866   535  4867  2701 0
 0.461578 -3264.0  0.108711  0.009504  1109   535  6079  3307 0
 0.463543 -3264.0  0.107929  0.009504  1125   535  6160  3347 0
 0.831549 -4.0  0.626200  0.009504   889   535  4979  2757 0
 0.857652 -5.0  0.690561  0.009504   701   535  4041  2288 0
 0.839616 -5.0  0.630991  0.009504   765   535  4361  2448 0
 0.446552 -3264.0  0.121772  0.009504  1147   535  6271  3403 0
 0.789411 -4.0  0.598024  0.009504  1001   535  5541  3038 0
 0.441434  0.0  1.765202  0.023251   303   535  2051  1293 0
 0.508270 -7.0  0.304289  0.009504  1052   535  5794  3164 0
 0.834348 -4.0  0.623055  0.009504   846   535  4763  2649 0
 0.883008 -6.0  0.784530  0.013506   546   535  3267  1901 0
 0.304933 -38.0  2.226888  0.023251   270   535  1884  1209 0
 0.813181 -4.0  0.621451  0.009504   978   535  5425  2980 0
 0.723051 -6.0  0.997912  0.023251   359   535  2330  1432 0
 0.875389 -9.0  0.710695  0.023251   382   535  2443  1489 0
 0.933503 -8.0  0.516194  0.023251   403   535  2552  1543 0
 0.920822 -6.0  0.754736  0.023251   503   535  3051  1793 0
 0.305081 -38.0  2.228324  0.023251   269   535  1882  1208 0
 0.834348 -4.0  0.623055  0.009504   845   537  4763  2650 0
 0.839114 -5.0  0.632215  0.009504   793   537  4503  2520 0
 0.723088 -6.0  0.997846  0.023251   359   537  2330  1433 0
 0.875407 -9.0  0.710672  0.023251   381   537  2443  1490 0
 0.839616 -5.0  0.630991  0.009504   765   537  4361  2449 0
 0.508270 -7.0  0.304289  0.009504  1051   537  5794  3165 0
 0.426118 -3264.0  0.153747  0.009504  1213   537  6603  3570 0
 0.825331 -4.0  0.627879  0.009504   924   537  5156  2846 0
 0.920822 -6.0  0.754736  0.023251   503   537  3051  1794 0
 0.398799 -3264.0  0.167101  0.009504  1306   537  7065  3801 0
 0.476273 -34.0  1.399208  0.023251   322   537  2148  1342 0
 0.334595  0.0  2.226741  0.023251   280   537  1938  1237 0
 0.857109 -4.0  0.699223  0.009504   660   537  3837  2187 0
 0.831526 -4.0  0.624543  0.009504   866   537  4867  2702 0
 0.933507 -8.0  0.516188  0.023251   403   537  2552  1544 0
 0.446553 -3264.0  0.121772  0.009504  1147   537  6271  3404 0
 0.813181 -4.0  0.621451  0.009504   978   537  5425  2981 0
 0.973802 -6.0  0.724792  0.023251   474   537  2905  1721 0
 0.885997 -6.0  0.781605  0.023251   533   537  3204  1870 0
 0.656308 -5.0  1.278302  0.023251   337   537  2221  1379 0
 0.831549 -4.0  0.626200  0.009504   888   537  4979  2758 0
 0.441457  0.0  1.765030  0.023251   303   537  2051  1294 0
 0.817800 -4.0  0.627271  0.009504   955   537  5313  2925 0
 0.463545 -3264.0  0.107929  0.009504  1125   537  6160  3348 0
 0.857652 -5.0  0.690561  0.009504   701   537  4041  2289 0
 0.433597 -3264.0  0.143964  0.009504  1193   537  6504  3520 0
 0.789411 -4.0  0.598024  0.009504  1001   537  5541  3039 0
 0.305156 -38.0  2.228101  0.023251   269   537  1882  1209 0
 0.277153 -4740.0  0.030740  0.009504  1392   537  7499  4018 0
 0.373484 -3264.0  0.160253  0.009504  1339   537  7233  3885 0
 0.876057 -6.0  0.797185  0.009504   568   537  3377  1957 0
 0.439531 -3264.0  0.122574  0.009504  1172   537  6395  3466 0
 0.868474 -5.0  0.804221  0.009504   590   537  3489  2013 0
 0.883008 -6.0  0.784530  0.013506   546   537  3267  1902 0
 0.305009 -38.0  2.226666  0.023251   269   537  1884  1210 0
 0.461579 -3264.0  0.108711  0.009504  1108   537  6079  3308 0
 0.414856 -3264.0  0.164393  0.009504  1256   537  6816  3676 0
 0.398800 -3264.0  0.167101  0.009504  1305   539  7065  3802 0
 0.446554 -3264.0  0.121772  0.009504  1146   539  6271  3405 0
 0.433598 -3264.0  0.143964  0.009504  1193   539  6504  3521 0
 0.885997 -6.0  0.781605  0.023251   533   539  3204  1871 0
 0.834348 -4.0  0.623055  0.009504   845   539  4763  2651 0
 0.277153 -4740.0  0.030740  0.009504  1392   539  7499  4019 0
 0.831526 -4.0  0.624543  0.009504   866   539  4867  2703 0
 0.439532 -3264.0  0.122574  0.009504  1171   539  6395  3467 0
 0.839616 -5.0  0.630991  0.009504   764   539  4361  2450 0
 0.868474 -5.0  0.804221  0.009504   590   539  3489  2014 0
 0.831549 -4.0  0.626200  0.009504   888   539  4979  2759 0
 0.476333 -34.0  1.399079  0.023251   322   539  2148  1343 0
 0.857108 -4.0  0.699223  0.009504   660   539  3837  2188 0
 0.875421 -9.0  0.710653  0.023251   381   539  2443  1491 0
 0.373485 -3264.0  0.160253  0.009504  1339   539  7233  3886 0
 0.508270 -7.0  0.304289  0.009504  1051   539  5794  3166 0
 0.426119 -3264.0  0.153746  0.009504  1213   539  6603  3571 0
 0.857653 -5.0  0.690561  0.009504   700   539  4041  2290 0
 0.933511 -8.0  0.516184  0.023251   403   539  2552  1545 0
 0.973802 -6.0  0.724792  0.023251   473   539  2905  1722 0
 0.920822 -6.0  0.754736  0.023251   502   539  3051  1795 0
 0.883008 -6.0  0.784530  0.013506   546   539  3267  1903 0
 0.441469  0.0  1.764889  0.023251   302   539  2051  1295 0
 0.656345 -5.0  1.278217  0.023251   336   539  2221  1380 0
 0.876057 -6.0  0.797185  0.009504   568   539  3377  1958 0
 0.334556  0.0  2.226579  0.023251   280   539  1938  1238 0
 0.825331 -4.0  0.627879  0.009504   923   539  5156  2847 0
 0.305225 -38.0  2.227920  0.023251   269   539  1882  1210 0
 0.463546 -3264.0  0.107929  0.009504  1124   539  6160  3349 0
 0.839114 -5.0  0.632215  0.009504   793   539  4503  2521 0
 0.461580 -3264.0  0.108711  0.009504  1108   539  6079  3309 0
 0.723119 -6.0  0.997792  0.023251   358   539  2330  1434 0
 0.817800 -4.0  0.627271  0.009504   955   539  5313  2926 0
 0.414857 -3264.0  0.164393  0.009504  1255   539  6816  3677 0
 0.305077 -38.0  2.226486  0.023251   269   539  1884  1211 0
 0.789411 -4.0  0.598024  0.009504  1000   539  5541  3040 0
 0.813181 -4.0  0.621451  0.009504   977   539  5425  2982 0
 0.839114 -5.0  0.632215  0.009504   792   541  4503  2522 0
 0.817800 -4.0  0.627270  0.009504   954   541  5313  2927 0
 0.656371 -5.0  1.278152  0.023251   336   541  2221  1381 0
 0.277152 -4740.0  0.030740  0.009504  1392   541  7499  4020 0
 0.834348 -4.0  0.623055  0.009504   844   541  4763  2652 0
 0.433599 -3264.0  0.143964  0.009504  1193   541  6504  3522 0
 0.883008 -6.0  0.784530  0.013506   545   541  3267  1904 0
 0.398800 -3264.0  0.167101  0.009504  1305   541  7065  3803 0
 0.373486 -3264.0  0.160253  0.009504  1338   541  7233  3887 0
 0.446555 -3264.0  0.121772  0.009504  1146   541  6271  3406 0
 0.463547 -3264.0  0.107929  0.009504  1124   541  6160  3350 0
 0.789411 -4.0  0.598024  0.009504  1000   541  5541  3041 0
 0.813181 -4.0  0.621451  0.009504   977   541  5425  2983 0
 0.885997 -6.0  0.781605  0.023251   533   541  3204  1872 0
 0.831526 -4.0  0.624543  0.009504   865   541  4867  2704 0
 0.476381 -34.0  1.398982  0.023251   321   541  2148  1344 0
 0.825331 -4.0  0.627879  0.009504   923   541  5156  2848 0
 0.920822 -6.0  0.754736  0.023251   502   541  3051  1796 0
 0.723141 -6.0  0.997751  0.023251   358   541  2330  1435 0
 0.875432 -9.0  0.710639  0.023251   380   541  2443  1492 0
 0.831549 -4.0  0.626200  0.009504   888   541  4979  2760 0
 0.876057 -6.0  0.797185  0.009504   567   541  3377  1959 0
 0.414858 -3264.0  0.164393  0.009504  1255   541  6816  3678 0
 0.868474 -5.0  0.804221  0.009504   590   541  3489  2015 0
 0.508270 -7.0  0.304289  0.009504  1051   541  5794  3167 0
 0.857653 -5.0  0.690561  0.009504   700   541  4041  2291 0
 0.305135 -38.0  2.226353  0.023251   269   541  1884  1212 0
 0.857108 -4.0  0.699223  0.009504   659   541  3837  2189 0
 0.973803 -6.0  0.724792  0.023251   473   541  2905  1723 0
 0.933514 -8.0  0.516180  0.023251   402   541  2552  1546 0
 0.305283 -38.0  2.227787  0.023251   268   541  1882  1211 0
 0.839616 -5.0  0.630991  0.009504   764   541  4361  2451 0
 0.426119 -3264.0  0.153747  0.009504  1212   541  6603  3572 0
 0.334514  0.0  2.226461  0.023251   279   541  1938  1239 0
 0.441473  0.0  1.764784  0.023251   302   541  2051  1296 0
 0.461581 -3264.0  0.108711  0.009504  1108   541  6079  3310 0
 0.439533 -3264.0  0.122574  0.009504  1171   541  6395  3468 0
 0.426120 -3264.0  0.153746  0.009504  1212   543  6603  3573 0
 0.839616 -5.0  0.630991  0.009504   764   543  4361  2452 0
 0.439533 -3264.0  0.122574  0.009504  1170   543  6395  3469 0
 0.414858 -3264.0  0.164393  0.009504  1255   543  6816  3679 0
 0.885997 -6.0  0.781605  0.023251   532   543  3204  1873 0
 0.656388 -5.0  1.278108  0.023251   336   543  2221  1382 0
 0.813181 -4.0  0.621451  0.009504   976   543  5425  2984 0
 0.398801 -3264.0  0.167101  0.009504  1304   543  7065  3804 0
 0.373486 -3264.0  0.160253  0.009504  1338   543  7233  3888 0
 0.476415 -34.0  1.398916  0.023251   321   543  2148  1345 0
 0.834348 -4.0  0.623055  0.009504   844   543  4763  2653 0
 0.461582 -3264.0  0.108710  0.009504  1107   543  6079  3311 0
 0.305327 -38.0  2.227702  0.023251   268   543  1882  1212 0
 0.831550 -4.0  0.626200  0.009504   887   543  4979  2761 0
 0.868474 -5.0  0.804221  0.009504   589   543  3489  2016 0
 0.831526 -4.0  0.624543  0.009504   865   543  4867  2705 0
 0.876057 -6.0  0.797185  0.009504   567   543  3377  1960 0
 0.825331 -4.0  0.627879  0.009504   923   543  5156  2849 0
 0.508270 -7.0  0.304289  0.009504  1050   543  5794  3168 0
 0.433599 -3264.0  0.143964  0.009504  1192   543  6504  3523 0
 0.839114 -5.0  0.632215  0.009504   792   543  4503  2523 0
 0.446555 -3264.0  0.121772  0.009504  1146   543  6271  3407 0
 0.334474  0.0  2.226385  0.023251   279   543  1938  1240 0
 0.933516 -8.0  0.516178  0.023251   402   543  2552  1547 0
 0.920822 -6.0  0.754736  0.023251   502   543  3051  1797 0
 0.875439 -9.0  0.710629  0.023251   380   543  2443  1493 0
 0.817800 -4.0  0.627270  0.009504   954   543  5313  2928 0
 0.277152 -4740.0  0.030740  0.009504  1391   543  7499  4021 0
 0.857109 -4.0  0.699223  0.009504   659   543  3837  2190 0
 0.723155 -6.0  0.997723  0.023251   357   543  2330  1436 0
 0.441469  0.0  1.764713  0.023251   302   543  2051  1297 0
 0.463547 -3264.0  0.107929  0.009504  1123   543  6160  3351 0
 0.973803 -6.0  0.724792  0.023251   472   543  2905  1724 0
 0.857653 -5.0  0.690561  0.009504   700   543  4041  2292 0
 0.883008 -6.0  0.784530  0.013506   545   543  3267  1905 0
 0.789411 -4.0  0.598024  0.009504  1000   543  5541  3042 0
 0.305179 -38.0  2.226268  0.023251   268   543  1884  1213 0
 0.373486 -3264.0  0.160253  0.009504  1338   545  7233  3889 0
 0.857109 -4.0  0.699223  0.009504   658   545  3837  2191 0
 0.305357 -38.0  2.227661  0.023251   267   545  1882  1213 0
 0.508270 -7.0  0.304289  0.009504  1050   545  5794  3169 0
 0.834348 -4.0  0.623055  0.009504   844   545  4763  2654 0
 0.933517 -8.0  0.516177  0.023251   401   545  2552  1548 0
 0.789411 -4.0  0.598024  0.009504   999   545  5541  3043 0
 0.876057 -6.0  0.797185  0.009504   566   545  3377  1961 0
 0.656395 -5.0  1.278083  0.023251   335   545  2221  1383 0
 0.334439  0.0  2.226347  0.023251   279   545  1938  1241 0
 0.305208 -38.0  2.226227  0.023251   268   545  1884  1214 0
 0.868474 -5.0  0.804221  0.009504   589   545  3489  2017 0
 0.398801 -3264.0  0.167101  0.009504  1304   545  7065  3805 0
 0.277151 -4740.0  0.030740  0.009504  1391   545  7499  4022 0
 0.839114 -5.0  0.632215  0.009504   792   545  4503  2524 0
 0.414859 -3264.0  0.164393  0.009504  1254   545  6816  3680 0
 0.885997 -6.0  0.781605  0.023251   532   545  3204  1874 0
 0.441460  0.0  1.764674  0.023251   301   545  2051  1298 0
 0.446556 -3264.0  0.121772  0.009504  1145   545  6271  3408 0
 0.831526 -4.0  0.624543  0.009504   864   545  4867  2706 0
 0.433600 -3264.0  0.143964  0.009504  1192   545  6504  3524 0
 0.723162 -6.0  0.997707  0.023251   357   545  2330  1437 0
 0.875442 -9.0  0.710624  0.023251   380   545  2443  1494 0
 0.476436 -34.0  1.398879  0.023251   321   545  2148  1346 0
 0.973803 -6.0  0.724792  0.023251   472   545  2905  1725 0
 0.817800 -4.0  0.627270  0.009504   954   545  5313  2929 0
 0.463547 -3264.0  0.107929  0.009504  1123   545  6160  3352 0
 0.825331 -4.0  0.627879  0.009504   922   545  5156  2850 0
 0.461582 -3264.0  0.108711  0.009504  1107   545  6079  3312 0
 0.839616 -5.0  0.630991  0.009504   763   545  4361  2453 0
 0.439534 -3264.0  0.122574  0.009504  1170   545  6395  3470 0
 0.920822 -6.0  0.754736  0.023251   501   545  3051  1798 0
 0.883008 -6.0  0.784530  0.013506   544   545  3267  1906 0
 0.857653 -5.0  0.690561  0.009504   699   545  4041  2293 0
 0.426120 -3264.0  0.153746  0.009504  1212   545  6603  3574 0
 0.831549 -4.0  0.626200  0.009504   887   545  4979  2762 0
 0.813181 -4.0  0.621451  0.009504   976   545  5425  2985 0
 0.277151 -4740.0  0.030740  0.009504  1390   547  7499  4023 0
 0.446556 -3264.0  0.121772  0.009504  1145   547  6271  3409 0
 0.817800 -4.0  0.627270  0.009504   953   547  5313  2930 0
 0.508270 -7.0  0.304289  0.009504  1049   547  5794  3170 0
 0.857109 -4.0  0.699223  0.009504   658   547  3837  2192 0
 0.305374 -38.0  2.227652  0.023251   267   547  1882  1214 0
 0.885997 -6.0  0.781605  0.023251   531   547  3204  1875 0
 0.839616 -5.0  0.630991  0.009504   763   547  4361  2454 0
 0.857653 -5.0  0.690561  0.009504   699   547  4041  2294 0
 0.875444 -9.0  0.710621  0.023251   379   547  2443  1495 0
 0.305225 -38.0  2.226218  0.023251   267   547  1884  1215 0
 0.426120 -3264.0  0.153746  0.009504  1211   547  6603  3575 0
 0.433600 -3264.0  0.143964  0.009504  1191   547  6504  3525 0
 0.723165 -6.0  0.997700  0.023251   357   547  2330  1438 0
 0.973803 -6.0  0.724792  0.023251   472   547  2905  1726 0
 0.439534 -3264.0  0.122574  0.009504  1170   547  6395  3471 0
 0.414859 -3264.0  0.164393  0.009504  1254   547  6816  3681 0
 0.825331 -4.0  0.627879  0.009504   922   547  5156  2851 0
 0.813181 -4.0  0.621451  0.009504   976   547  5425  2986 0
 0.933517 -8.0  0.516176  0.023251   401   547  2552  1549 0
 0.789412 -4.0  0.598024  0.009504   999   547  5541  3044 0
 0.920822 -6.0  0.754735  0.023251   501   547  3051  1799 0
 0.334415  0.0  2.226340  0.023251   278   547  1938  1242 0
 0.831526 -4.0  0.624543  0.009504   864   547  4867  2707 0
 0.398801 -3264.0  0.167101  0.009504  1304   547  7065  3806 0
 0.656397 -5.0  1.278073  0.023251   335   547  2221  1384 0
 0.831550 -4.0  0.626199  0.009504   886   547  4979  2763 0
 0.476447 -34.0  1.398865  0.023251   320   547  2148  1347 0
 0.461582 -3264.0  0.108711  0.009504  1106   547  6079  3313 0
 0.883008 -6.0  0.784530  0.013506   544   547  3267  1907 0
 0.834349 -4.0  0.623055  0.009504   843   547  4763  2655 0
 0.441452  0.0  1.764661  0.023251   301   547  2051  1299 0
 0.463547 -3264.0  0.107929  0.009504  1123   547  6160  3353 0
 0.868474 -5.0  0.804221  0.009504   588   547  3489  2018 0
 0.373487 -3264.0  0.160253  0.009504  1337   547  7233  3890 0
 0.839114 -5.0  0.632215  0.009504   791   547  4503  2525 0
 0.876057 -6.0  0.797185  0.009504   566   547  3377  1962 0
 0.461582 -3264.0  0.108710  0.009504  1106   549  6079  3314 0
 0.825331 -4.0  0.627879  0.009504   921   549  5156  2852 0
 0.885997 -6.0  0.781605  0.023251   531   549  3204  1876 0
 0.857108 -4.0  0.699223  0.009504   658   549  3837  2193 0
 0.334406  0.0  2.226350  0.023251   278   549  1938  1243 0
 0.398801 -3264.0  0.167101  0.009504  1303   549  7065  3807 0
 0.439534 -3264.0  0.122574  0.009504  1169   549  6395  3472 0
 0.476450 -34.0  1.398863  0.023251   320   549  2148  1348 0
 0.508270 -7.0  0.304289  0.009504  1049   549  5794  3171 0
 0.817800 -4.0  0.627270  0.009504   953   549  5313  2931 0
 0.277151 -4740.0  0.030740  0.009504  1390   549  7499  4024 0
 0.876057 -6.0  0.797185  0.009504   566   549  3377  1963 0
 0.723165 -6.0  0.997699  0.023251   356   549  2330  1439 0
 0.656397 -5.0  1.278072  0.023251   334   549  2221  1385 0
 0.441447  0.0  1.764662  0.023251   300   549  2051  1300 0
 0.414859 -3264.0  0.164393  0.009504  1253   549  6816  3682 0
 0.305233 -38.0  2.226230  0.023251   267   549  1884  1216 0
 0.446556 -3264.0  0.121772  0.009504  1144   549  6271  3410 0
 0.433600 -3264.0  0.143964  0.009504  1191   549  6504  3526 0
 0.305382 -38.0  2.227664  0.023251   267   549  1882  1215 0
 0.875444 -9.0  0.710621  0.023251   379   549  2443  1496 0
 0.463547 -3264.0  0.107929  0.009504  1122   549  6160  3354 0
 0.868474 -5.0  0.804221  0.009504   588   549  3489  2019 0
 0.831526 -4.0  0.624543  0.009504   864   549  4867  2708 0
